"kMEblack"	"kMEgreenyellow"	"kMEmagenta"	"kMEpink"	"kMEpurple"
"TRINITY_DN22424_c1_g1_i1"	0.53106290352669	-0.376602262127733	-0.185016763666525	-0.28538398829742	-0.536043303476446
"TRINITY_DN22409_c0_g1_i1"	-0.210979444196745	-0.130935286696367	0.139553367654481	-0.0988841278312589	0.619266491314599
"TRINITY_DN22388_c0_g1_i1"	-0.391606479870697	0.158693963893447	-0.0106123139503404	0.305703495869283	0.732030679562881
"TRINITY_DN22361_c0_g1_i1"	-0.90718898801278	-0.157149926922204	0.293425983714279	0.354422999309654	0.880599745622058
"TRINITY_DN22359_c0_g3_i1"	-0.178189390113912	0.056400646848656	-0.347980540226049	0.387266812187873	0.044344381446007
"TRINITY_DN38818_c0_g1_i1"	-0.806468412528667	-0.259482507248064	0.450675812382686	0.301202670135931	0.960559754303586
"TRINITY_DN38794_c0_g1_i1"	-0.381670455416254	-0.10324552470132	0.204949252422794	-0.0225868351858726	0.772518708867622
"TRINITY_DN38790_c0_g1_i1"	-0.821491593801544	-0.182367756477249	0.317423723376425	0.358501846492513	0.98224412992597
"TRINITY_DN38824_c0_g1_i3"	0.745861204185956	0.322864678205785	-0.482374732637855	-0.217116331247692	-0.452408134143994
"TRINITY_DN38874_c0_g1_i2"	-0.830398856713281	-0.327310524094233	0.439195184072001	0.264580749879996	0.885246186725302
"TRINITY_DN38839_c0_g1_i1"	-0.477179202128345	-0.177559188211737	-0.066845068946725	0.990827395831364	0.291453178005661
"TRINITY_DN38787_c0_g1_i1"	-0.609201847044845	-0.0714198025836329	0.325092238426848	0.203446951905048	0.923338818566811
"TRINITY_DN38800_c0_g1_i1"	-0.72750077751515	-0.142199013329825	0.355900915357631	0.301725242565622	0.980400030234717
"TRINITY_DN22474_c0_g2_i1"	0.712120838434092	-0.0142910181084906	-0.171452204368429	-0.345643988739083	-0.260608858558238
"TRINITY_DN22474_c0_g1_i4"	0.833769981691124	0.0884076879462832	-0.381087564000527	-0.391467158481218	-0.454615982516448
"TRINITY_DN22449_c0_g1_i1"	-0.609856139988837	-0.498889581256995	0.116877775838216	0.390597789652804	0.750548976435039
"TRINITY_DN22443_c1_g1_i1"	0.960142328225235	0.0191018765615715	-0.504291876284768	-0.549255591582311	-0.820231735185269
"TRINITY_DN22538_c0_g1_i1"	-0.307390042945644	-0.111142494295974	0.144145630897001	0.179123106763975	0.520950842083636
"TRINITY_DN22538_c0_g1_i2"	-0.235776357793019	0.0217420939816489	0.107776542316959	0.312543315239522	0.511284663466242
"TRINITY_DN5754_c0_g1_i1"	0.441381348471401	0.471930952386706	-0.309106854134972	-0.236563356889903	-0.346628360125164
"TRINITY_DN5760_c0_g1_i1"	-0.22449502364272	0.0386747387574683	-0.134074376958885	0.0334083843495381	0.657597247097088
"TRINITY_DN5759_c0_g1_i5"	0.122294758978753	-0.116445212106216	0.143425468728244	0.240104826611389	-0.401214875204006
"TRINITY_DN5742_c0_g1_i1"	0.603873222156031	-0.0553737697845197	-0.360498750631252	-0.367466973464686	-0.239173896152121
"TRINITY_DN5739_c0_g1_i1"	0.807644204003057	0.0250236695241838	-0.421342554543562	-0.519130426249221	-0.709255360848669
"TRINITY_DN5739_c0_g1_i2"	0.352334733638562	0.207428977305058	0.166343820923357	-0.0869971571440732	-0.353427455766437
"TRINITY_DN5739_c0_g1_i3"	0.770451400088576	-0.184819875278789	-0.432216529506686	-0.280984833696667	-0.841129407060232
"TRINITY_DN5739_c0_g1_i4"	0.811443530053525	0.076544290840396	-0.64316486850831	-0.329883732712832	-0.740422834026433
"TRINITY_DN5739_c0_g2_i1"	0.131845087741616	-0.114187634110395	-0.561404075155738	0.198449072528934	-0.115683653679884
"TRINITY_DN5797_c1_g2_i1"	-0.0792131131435792	0.0976820510902492	-0.200185794264104	0.0905168855168229	-0.191573882455261
"TRINITY_DN5797_c1_g1_i1"	0.390202178344155	0.861812272262926	-0.26573033046198	-0.136171964824629	-0.405960201922018
"TRINITY_DN5701_c0_g1_i1"	-0.855367232605033	-0.238627776010035	0.804824911403815	0.263738920457812	0.680372826610972
"TRINITY_DN5723_c0_g1_i1"	-0.394136214610215	-0.00327603368451343	0.966573813105095	-0.0437771165305549	0.324683780599196
"TRINITY_DN5761_c0_g2_i3"	0.900577780283529	0.296624167303069	-0.564584415742037	-0.326853443820426	-0.700341047846175
"TRINITY_DN5761_c0_g2_i4"	0.873578275495113	0.175096769368187	-0.502407333756654	-0.358930616439216	-0.540872025233805
"TRINITY_DN5761_c0_g2_i5"	0.863588756389119	-0.192545175758597	-0.320757652248483	-0.330164557316433	-0.681398729106816
"TRINITY_DN5748_c0_g1_i1"	-0.43698716038257	-0.0346626128893889	-0.13110448250081	0.573229456759447	0.687684430040361
"TRINITY_DN5748_c1_g1_i1"	-0.490966189216486	-0.00503730334578498	0.208880978472025	0.146423956609908	0.852770739092733
"TRINITY_DN5713_c0_g1_i1"	0.890288724015789	-0.0435967774602687	-0.500629980414818	-0.544400011836842	-0.783195446983576
"TRINITY_DN5785_c0_g1_i1"	-0.822394132891289	-0.199061115235252	0.385401869490794	0.386869189527653	0.974001300244316
"TRINITY_DN5768_c0_g2_i1"	0.760298708389163	0.0501237276695658	-0.341063563936837	-0.472751399084986	-0.705546813118392
"TRINITY_DN5768_c0_g3_i1"	-0.429495996116529	-0.189987855783569	0.0999195129652532	0.348792094516774	0.732013712090096
"TRINITY_DN5768_c2_g1_i16"	-0.720974490589748	-0.149709035454257	0.0764956890121437	0.525577178333202	0.798712807353237
"TRINITY_DN5766_c1_g3_i1"	-0.828165327747806	-0.136763519334251	0.579941927082306	0.381965607362624	0.873912781998607
"TRINITY_DN5773_c0_g1_i1"	-0.25982401754806	0.0526898533925673	0.0648184662512048	0.0609682602846274	0.66628669603508
"TRINITY_DN5758_c0_g2_i1"	-0.177910501721838	-0.231670091117746	0.534710913290352	0.0887667571429538	0.0678891076705792
"TRINITY_DN5728_c0_g1_i1"	-0.793351743317154	-0.28745057431734	0.457218436428384	0.233716851397508	0.959128472785198
"TRINITY_DN5779_c0_g2_i1"	-0.607427166205528	-0.125138604599398	0.0106995577380981	0.464313834069386	0.831606659109275
"TRINITY_DN5779_c0_g1_i1"	-0.91033739192218	-0.111378461978824	0.530449107591171	0.359744649470774	0.886068571856306
"TRINITY_DN5757_c0_g1_i1"	0.0636679011838736	-0.248871888992939	-0.190684255613046	0.733629873898044	-0.264241489882541
"TRINITY_DN5757_c0_g1_i2"	-0.30218703536704	-0.234512694018978	-0.171177371895303	0.226034443360047	0.583232207748988
"TRINITY_DN5757_c0_g1_i4"	0.064487910282046	0.11280260301465	-0.0576280834954172	-0.173037897380799	0.100702959984481
"TRINITY_DN5744_c0_g1_i1"	-0.760030364461647	-0.173167591352768	0.381659811621517	0.358336760484979	0.979742605212558
"TRINITY_DN5778_c1_g1_i1"	0.707199589129829	0.708809390423911	-0.393732860073245	-0.299780493203796	-0.658113470361909
"TRINITY_DN5778_c1_g1_i2"	0.187504795941647	-0.641128700696855	-0.329146274153761	0.240250590443066	0.0633750072385949
"TRINITY_DN5751_c0_g1_i1"	-0.358304700177808	0.00484831287023914	-0.0402969348863919	0.209705141107758	0.773521905439571
"TRINITY_DN5731_c1_g1_i9"	-0.759132128827232	-0.14598864485079	0.305093232388483	0.404708297252696	0.951941588353438
"TRINITY_DN5710_c0_g1_i1"	0.0385497054297617	-0.359466366379654	0.109101355567599	0.294520827009074	0.341392791095331
"TRINITY_DN5714_c0_g1_i11"	-0.276593679271092	-0.302980587154786	-0.303181311388087	-0.0557227359785354	0.339133890043369
"TRINITY_DN5714_c0_g1_i13"	-0.434815853222911	0.0306210187802041	-0.169879198514984	0.452079994330993	0.473200744817911
"TRINITY_DN5714_c0_g1_i4"	-0.739246770110329	-0.0936999623603677	0.175976415511229	0.524873100434013	0.832749304038836
"TRINITY_DN5714_c0_g1_i9"	-0.632457329133416	-0.328212135624615	0.374197449371103	0.663729304032401	0.599769196809511
"TRINITY_DN5784_c0_g2_i1"	0.81924061855164	-0.0181476601575992	-0.498029796692688	-0.430615577557429	-0.515659528531324
"TRINITY_DN5784_c1_g1_i2"	0.817957338459655	0.0584425522051137	-0.39332088522421	-0.404805652175743	-0.439006078487104
"TRINITY_DN5784_c0_g1_i2"	-0.522916873619076	-0.0751338954744275	0.262392003224702	0.353404215451748	0.725289230604287
"TRINITY_DN5784_c0_g1_i3"	0.576238371015006	-0.0651063367494792	-0.346678753596319	0.195204164381776	-0.628929229683621
"TRINITY_DN5765_c1_g1_i2"	-0.306782489170394	-0.197424382679534	0.0371712817925028	0.882582491717194	0.224450089345287
"TRINITY_DN5781_c0_g1_i1"	0.869926976209504	0.0948177701723283	-0.321126180073974	-0.40724555592313	-0.558113176200182
"TRINITY_DN5781_c0_g1_i14"	0.659250331364176	0.431416452909182	-0.221830606083242	-0.688698660395739	-0.49523482694603
"TRINITY_DN5781_c0_g1_i2"	0.815480645922246	-0.0596849520508979	-0.43620147333864	-0.12793333414962	-0.561639628157706
"TRINITY_DN5781_c0_g1_i3"	0.443900364469071	0.672878173493	-0.290002274860898	-0.261976212622293	-0.0821127741581953
"TRINITY_DN5747_c0_g1_i1"	-0.607271380968569	-0.122118885008819	0.3168264198621	0.209444012311146	0.940411181741849
"TRINITY_DN5749_c2_g1_i1"	-0.707074876128335	-0.227423078086128	0.363847413051272	0.350024226321449	0.878194770275336
"TRINITY_DN5749_c0_g1_i4"	0.79332968554767	0.121509783017352	-0.266695203112249	-0.736468690086177	-0.84698721535565
"TRINITY_DN5749_c0_g1_i5"	0.86549135113071	0.0907354159606001	-0.484960347926985	-0.666254484056566	-0.809536557155099
"TRINITY_DN5749_c0_g2_i2"	0.916350883567842	0.0666759485939267	-0.497599623562868	-0.475620878925402	-0.894685931837982
"TRINITY_DN5749_c3_g1_i1"	0.603239162158037	0.00809015010433264	-0.0956152964589926	-0.493871600510624	-0.671474624226649
"TRINITY_DN5792_c0_g1_i1"	-0.216344441498133	0.143334215958729	0.0513365157375486	0.0741430062023175	0.632542204800752
"TRINITY_DN29745_c0_g1_i1"	-0.753478391982335	-0.263484118691113	0.206967946053391	0.517472140439122	0.940061664007593
"TRINITY_DN29680_c1_g1_i1"	-0.743203279599529	-0.196643298971876	0.299124567394503	0.318313565728007	0.985586316596488
"TRINITY_DN29750_c0_g1_i1"	-0.773305030347391	-0.140076531608697	0.422483139430557	0.16619993635457	0.93545740235282
"TRINITY_DN29717_c3_g1_i1"	-0.851617581491075	-0.0726896923958267	0.301562448410264	0.409527869528406	0.91241656817413
"TRINITY_DN29733_c0_g1_i1"	-0.470771765556908	-0.0117819120603648	0.973169998825514	-0.0769000892169629	0.39492242610137
"TRINITY_DN29694_c0_g1_i1"	-0.386604353513986	-0.113056432292145	0.275145341810988	0.0654096405159055	0.73416967398224
"TRINITY_DN29697_c0_g1_i1"	-0.363752976484089	-0.00127979319971722	0.187869176311831	-0.0203058567153339	0.773279059895295
"TRINITY_DN29714_c0_g1_i1"	-0.0233945037563207	-0.242136063659746	-0.528035281011515	0.0782515149374743	0.288281967747923
"TRINITY_DN29739_c0_g1_i1"	-0.206105985409459	0.100006009932552	0.0275147467001231	0.0767335279579033	0.62352601511451
"TRINITY_DN29727_c0_g1_i1"	-0.649284381514266	-0.235613216339119	0.234655733135546	0.109213166896952	0.934208548576617
"TRINITY_DN29729_c0_g1_i1"	-0.934267866673144	-0.114150877654328	0.389974955960986	0.468846927094326	0.869307524261318
"TRINITY_DN29752_c0_g1_i1"	-0.679198463735994	-0.234355524234393	0.288937068463686	0.201760274131389	0.965457853248854
"TRINITY_DN29731_c0_g1_i1"	-0.707024321122708	-0.106496990969836	0.434530601762138	0.232084712670166	0.962347734788356
"TRINITY_DN29723_c0_g2_i1"	-0.50449518345941	-0.114916883644145	-0.0206959952381084	0.381634797409699	0.827455884695455
"TRINITY_DN29743_c0_g1_i1"	-0.65545456312579	0.0504915637908072	0.935681658101513	0.130765781542065	0.472300993121014
"TRINITY_DN29732_c0_g1_i1"	-0.542476234477907	-0.249096653768735	0.18795158101152	0.233055086951977	0.886190052627201
"TRINITY_DN29708_c0_g1_i1"	-0.747600947478801	-0.133042981416947	0.329591119927644	0.246374687392577	0.975970544495954
"TRINITY_DN29726_c0_g1_i1"	-0.233228333470896	0.275391618376466	-0.0089029060922135	-0.041256296408544	0.581418798861026
"TRINITY_DN29755_c1_g1_i1"	-0.814138026938108	-0.187910286635804	0.418678420420699	0.302282760226757	0.952687315564773
"TRINITY_DN29736_c0_g1_i1"	-0.188039284706505	0.0433944727807851	0.0373706102558047	-0.000889442357871688	0.635261112980573
"TRINITY_DN29687_c1_g1_i1"	-0.791302880266085	-0.186043708162932	0.383796464308585	0.33917126349727	0.969124523102645
"TRINITY_DN29724_c0_g1_i1"	-0.804797597566597	-0.34853179726725	0.416373377613206	0.487426337516465	0.914192639319082
"TRINITY_DN29730_c2_g1_i1"	-0.62141776285156	-0.132132244610356	0.321306850445513	0.296423482846208	0.929013343823021
"TRINITY_DN13340_c0_g1_i1"	0.1096400458294	0.330282404761971	-0.0769964910451136	-0.088864621464796	0.197789329139009
"TRINITY_DN13364_c2_g1_i1"	-0.775761673441864	0.0147175642166816	0.511596724477747	0.399831759876477	0.429095674820665
"TRINITY_DN13316_c0_g1_i1"	-0.428808773220233	-0.173520490195463	0.29858140468946	-0.0925204794287837	0.78442754809707
"TRINITY_DN13316_c0_g1_i3"	-0.577624068886411	-0.264063755483372	0.245424537622222	0.156586081220012	0.91595366923453
"TRINITY_DN13316_c0_g1_i6"	-0.56699574196659	-0.16819265938692	0.327463097751229	0.0879092211401269	0.911556450980521
"TRINITY_DN13403_c0_g1_i2"	0.866510830755488	-0.0142451881259238	-0.442750496738064	-0.492952416978726	-0.79072620854416
"TRINITY_DN13403_c0_g1_i3"	0.934586533739496	0.024902980304231	-0.457690055956805	-0.509269767402599	-0.857275595092983
"TRINITY_DN13348_c0_g1_i1"	0.820929556461767	0.172870504836402	-0.135618785801431	-0.726958802813465	-0.57461530010787
"TRINITY_DN13348_c0_g1_i3"	0.91872392589638	0.122827479019315	-0.49951370482405	-0.369315936534997	-0.603122737965384
"TRINITY_DN13327_c2_g1_i1"	-0.183978339238513	0.250174717330256	0.336308541998704	-0.0933197631411286	-0.0805416235347991
"TRINITY_DN13305_c0_g1_i1"	0.793234113075997	0.0189969054458472	-0.555552488149214	-0.440029951864542	-0.602063983690615
"TRINITY_DN13366_c0_g1_i1"	0.8672839702338	-0.0577650054821942	-0.482072694466719	-0.420790260625337	-0.634381521525353
"TRINITY_DN13310_c0_g3_i1"	-0.668463739148713	-0.152238427570841	0.0656001295950637	0.421399085662745	0.819097084286361
"TRINITY_DN13374_c0_g3_i2"	0.258168789138124	0.175551598611165	-0.131153776155952	-0.244304078300401	-0.0648092383385771
"TRINITY_DN13374_c0_g3_i4"	-0.876718998129968	-0.266090953926009	0.30138742092362	0.553230793080237	0.865341802420886
"TRINITY_DN13370_c0_g1_i3"	-0.836200625709048	-0.139111308989425	0.314961337646043	0.481164350069146	0.949167008838668
"TRINITY_DN13370_c0_g1_i5"	-0.782674463522989	-0.134089548370309	0.296332405854378	0.465187898114294	0.945829717134326
"TRINITY_DN13329_c1_g1_i1"	-0.753005944555583	0.095166105148141	0.355679624433415	0.295685674784843	0.92345014015812
"TRINITY_DN13336_c0_g1_i1"	0.698402631520666	0.140437020577135	-0.422630359412528	-0.0593059198206747	-0.356373744744941
"TRINITY_DN13391_c0_g1_i1"	-0.428315217222808	-0.095816335843476	0.957290090478452	-0.0380480641963425	0.352241973061972
"TRINITY_DN13358_c0_g1_i1"	-0.745701499929078	-0.342485371885064	0.293771407390208	0.507833557942851	0.886003751624327
"TRINITY_DN13358_c0_g1_i2"	-0.772410621349745	-0.249750841884929	0.248570813134835	0.432406831062186	0.942345213378322
"TRINITY_DN29865_c0_g1_i1"	-0.813413147487237	-0.00104182045313852	0.313446434636639	0.680330760245896	0.816643099788343
"TRINITY_DN29849_c0_g1_i1"	-0.489739557568874	0.045194945178586	0.31654835687324	0.00550355122886603	0.801560507010725
"TRINITY_DN29818_c0_g1_i1"	-0.60440797324937	-0.151365115319742	0.24334304345907	0.938387696293772	0.375757388137236
"TRINITY_DN29853_c0_g1_i1"	-0.471430952176783	-0.228177994535647	-0.0219836055320483	0.25672478877491	0.822272482953644
"TRINITY_DN29838_c0_g1_i1"	-0.837966331591168	-0.224743803191704	0.444350648330421	0.282321968756098	0.962594746336399
"TRINITY_DN29789_c0_g1_i1"	-0.0354124014554657	-0.0630553919699617	0.382421835751169	-0.257387905516603	-0.0377308813525436
"TRINITY_DN29785_c0_g1_i1"	-0.596174054935802	-0.112878566745275	0.134256718950298	0.310751854096026	0.889028591199722
"TRINITY_DN29799_c0_g1_i1"	-0.778156509062912	0.0051955601357169	0.441246838137289	0.0452575460071376	0.776041042783831
"TRINITY_DN29829_c1_g1_i1"	-0.797096845963457	-0.225638125555742	0.308382112540937	0.248653057059033	0.92429927408671
"TRINITY_DN29767_c0_g1_i1"	-0.517162987928455	-0.183943909790926	0.0315049348930652	0.983437358988484	0.347333578250691
"TRINITY_DN29833_c0_g1_i1"	-0.782476324246288	-0.147863592662047	0.328766580799365	0.342621054959925	0.950285197269488
"TRINITY_DN29830_c0_g1_i1"	-0.599792417624976	-0.191142339687567	0.173323948859219	0.300283794923567	0.93322560633226
"TRINITY_DN29854_c0_g1_i1"	-0.479247408202893	-0.148013149457318	-0.0621575739996773	0.98957004295484	0.292215623136282
"TRINITY_DN170_c0_g1_i2"	-0.522926587763115	-0.0218332602784418	0.473709087823327	0.172971979063422	0.747451927100025
"TRINITY_DN178_c0_g1_i5"	-0.509251310267448	-0.189661452052322	0.182386587569358	0.21246076639794	0.882847779406214
"TRINITY_DN178_c0_g1_i8"	-0.533592770763843	-0.222285962371062	0.121436850320953	0.297307948121863	0.899623596071312
"TRINITY_DN112_c0_g1_i5"	-0.324429516750462	-0.0375067185153604	0.160462883067466	0.17961575723369	0.714175731859884
"TRINITY_DN113_c3_g1_i4"	-0.518007140572276	-0.152585157849027	0.257215545754966	0.284529153052257	0.777768866598904
"TRINITY_DN113_c1_g1_i9"	0.744923420434206	-0.114817795521914	-0.399877097063296	-0.443181401818579	-0.695164915128821
"TRINITY_DN113_c2_g1_i1"	0.689250269391958	0.0690148225845298	-0.152946828856452	-0.527655356270505	-0.80916095567498
"TRINITY_DN147_c1_g2_i1"	-0.323347794012033	0.345137698334357	-0.0420807260218826	0.432604645907298	0.51258274121867
"TRINITY_DN147_c0_g4_i1"	-0.612738072584639	-0.253322748641379	0.214082474057402	0.241148427648846	0.922834573806133
"TRINITY_DN147_c2_g1_i1"	-0.665659498485557	-0.207993972803396	0.318466714078844	0.322396257990226	0.936892767056192
"TRINITY_DN147_c9_g1_i1"	0.282815383967173	0.354764765283036	-0.0194604027162544	-0.332486268353057	0.0355248196761257
"TRINITY_DN147_c0_g2_i2"	-0.813138846567467	-0.224725032110678	0.402605005294227	0.229397819454765	0.962234145691891
"TRINITY_DN147_c0_g1_i1"	0.500494004872381	-0.128424712268529	0.194068748426436	-0.842024760457588	-0.495328903162032
"TRINITY_DN147_c0_g1_i2"	0.16025347583655	-0.11953540617713	-0.411945199411951	0.0926334656398376	0.0862029428333837
"TRINITY_DN147_c0_g1_i3"	0.390096074554474	0.326255157010091	-0.106476594978199	-0.325596829189963	-0.588155357361049
"TRINITY_DN147_c0_g1_i4"	0.67920648906243	0.0960952490587399	-0.317020306775344	-0.284189069510345	-0.864259349999442
"TRINITY_DN147_c0_g1_i5"	-0.808044070754405	0.0663475018983184	0.602673400587831	0.181768616272691	0.802877623957943
"TRINITY_DN147_c0_g1_i6"	-0.516129658617027	-0.0308999588444279	0.365249830235221	-0.0322379274191209	0.803856925277498
"TRINITY_DN147_c0_g1_i7"	-0.0922447358662735	-0.272344383384836	-0.419611517422262	0.656447518480899	0.184739324761214
"TRINITY_DN147_c0_g1_i9"	-0.774966611954869	-0.00872271986227489	0.488658127046833	0.366272403700022	0.824034350258829
"TRINITY_DN147_c25_g1_i1"	-0.841422560658699	-0.221151592373684	0.385262079600246	0.475243518710374	0.880381007176513
"TRINITY_DN147_c38_g1_i1"	-0.543463853641966	-0.175989754644158	0.152976688096744	0.614566500669295	0.713850466015791
"TRINITY_DN130_c0_g1_i1"	0.866910971134462	-0.0440465246652009	-0.501231957779969	-0.551587572652939	-0.748739383218159
"TRINITY_DN130_c0_g1_i2"	0.859567517754583	-0.0267683704517327	-0.442299091585132	-0.49503288434829	-0.831105004776571
"TRINITY_DN130_c0_g1_i6"	0.844370215944354	0.112369599887131	-0.369768970726782	-0.412307323903346	-0.959990159948817
"TRINITY_DN130_c4_g1_i1"	0.847238603128158	-0.048604312289866	-0.372354615556884	-0.40441642824982	-0.592022253595461
"TRINITY_DN172_c0_g1_i11"	-0.488598680546032	-0.132149334817434	0.986001563492354	0.0505728346305191	0.368721848887411
"TRINITY_DN172_c0_g1_i18"	-0.377388282652646	-0.0943307919073294	0.834837197174999	0.0879452594440255	0.185797620709776
"TRINITY_DN172_c0_g1_i20"	-0.441998683604719	-0.246371393192348	0.92738197557117	0.0979776166948714	0.281644453921902
"TRINITY_DN172_c0_g1_i26"	-0.502211153135238	-0.115761085683417	0.977065480303234	0.10035379319649	0.38300039640701
"TRINITY_DN152_c0_g1_i1"	-0.519399122555804	-0.235218681514021	0.0908118295263655	0.211820903127436	0.837372280744756
"TRINITY_DN124_c0_g1_i4"	-0.384013702547872	0.118767064473044	0.302045277542643	0.153592155300037	0.699316519608729
"TRINITY_DN168_c0_g1_i1"	-0.496603845351217	-0.0734192003625347	0.996993170140453	0.00893042870104403	0.373432689824348
"TRINITY_DN168_c0_g1_i2"	-0.49502346538251	-0.090482294209381	0.99514370552973	0.0144859795922115	0.370268033632818
"TRINITY_DN103_c0_g1_i1"	-0.827097324698718	-0.0934457535912233	0.526673461758396	0.241589679779891	0.897434485859138
"TRINITY_DN100_c0_g1_i1"	-0.77044656105652	-0.284214056613973	0.2865267698233	0.343568203965145	0.973664039543654
"TRINITY_DN108_c0_g1_i1"	-0.653503895637224	-0.167531175247415	0.318498755867163	0.193788382909121	0.96311991546109
"TRINITY_DN158_c0_g1_i1"	-0.341567216453156	-0.0132077481719751	0.15322506262174	0.140773311424896	0.68351885140027
"TRINITY_DN158_c0_g1_i2"	-0.886800820019729	-0.145839429335301	0.381874334143343	0.505843354430464	0.888187836113769
"TRINITY_DN111_c0_g1_i1"	-0.748358529310411	-0.19706201253702	0.378350471467269	0.1689885595337	0.951172500212472
"TRINITY_DN115_c0_g1_i3"	-0.649068029886749	-0.15134210087441	0.268794389112868	0.229943217696765	0.961712914341278
"TRINITY_DN193_c0_g2_i1"	-0.797485374758678	-0.214630280160896	0.358431974853325	0.316485799900737	0.975793614531969
"TRINITY_DN193_c4_g1_i1"	-0.762382404087885	-0.0752765218596628	0.357956148238819	0.209280260899397	0.950540683277138
"TRINITY_DN193_c0_g1_i1"	-0.587601138328516	-0.1567012647262	-0.0422874831436391	0.531594305936814	0.829611551589592
"TRINITY_DN193_c0_g1_i3"	-0.0991068052046161	0.0351645228042444	-0.0514784576483922	0.0703796916425674	0.550765400558971
"TRINITY_DN193_c0_g1_i5"	-0.613633787393903	-0.258321641249939	0.125066884492412	0.114693402633679	0.795094997339024
"TRINITY_DN193_c0_g1_i6"	-0.911610044530655	-0.128661159745097	0.504037962350608	0.476535982532417	0.884130719924697
"TRINITY_DN193_c1_g1_i1"	-0.565810765415128	-0.0679880200873999	0.304050936034921	0.125775630391723	0.929708654822107
"TRINITY_DN160_c0_g1_i1"	-0.774413656527968	-0.170346507106932	0.542653574861508	0.228357266965873	0.928729023923882
"TRINITY_DN148_c0_g1_i1"	-0.498428210599216	-0.0447822437869768	-0.0995011988407093	0.320185674529977	0.506138093012727
"TRINITY_DN173_c0_g1_i1"	-0.595607151249125	-0.0529641487203345	0.339098290087693	0.217371716742715	0.921133486811373
"TRINITY_DN173_c0_g2_i1"	-0.596590741946501	-0.0447776611033896	0.296714318139861	0.234416269315825	0.910779790589945
"TRINITY_DN174_c1_g1_i1"	-0.668807198414997	-0.0938245484679068	0.362549181994093	0.246823193919196	0.897026080619439
"TRINITY_DN174_c0_g1_i11"	-0.659136651101652	0.15287105092331	0.626609130455253	0.305888471155359	0.424249404218763
"TRINITY_DN174_c0_g1_i13"	-0.402784201004463	0.0440097990698551	0.265494570163081	-0.0494915289754734	0.779271249837237
"TRINITY_DN157_c0_g1_i2"	-0.583833619962224	-0.0979612947663338	-0.00528658568829693	0.19028711179967	0.754961368601787
"TRINITY_DN157_c0_g1_i9"	0.608370758036349	-0.143286525151951	0.0298687197657956	-0.2632142701527	-0.275105085684126
"TRINITY_DN188_c0_g1_i4"	-0.59498485533228	-0.207251983915001	0.360153677446502	0.0382241543099228	0.920134158432167
"TRINITY_DN197_c0_g1_i1"	-0.621220908839228	-0.14461008966703	0.570320426963631	-0.149906549206024	0.659770329243487
"TRINITY_DN143_c0_g1_i11"	-0.599122601578216	-0.402719388545687	0.506886068278276	0.150493559896688	0.81946230774134
"TRINITY_DN143_c0_g1_i8"	-0.621222617282657	-0.144950214774977	0.223705421444172	0.272711269130549	0.930891748767269
"TRINITY_DN161_c0_g1_i1"	-0.671529219884348	-0.155540558338942	0.359006315399951	0.205749573550433	0.953595417490775
"TRINITY_DN161_c0_g2_i1"	-0.298200938271673	0.0675971775293951	-0.0826135645774837	0.188989978109434	0.727068690008412
"TRINITY_DN105_c0_g1_i1"	-0.900849182649804	-0.0428722229831867	0.452203564004289	0.33138925328927	0.91208362834779
"TRINITY_DN127_c1_g1_i2"	0.872790801889094	-0.0321732845576233	-0.462274829457059	-0.410661971465041	-0.830049981504034
"TRINITY_DN127_c8_g1_i1"	0.744660057488104	-0.00845575911175975	-0.179126103793124	-0.630180865581002	-0.765331670225405
"TRINITY_DN127_c0_g1_i1"	0.788116372462007	0.118319281452261	-0.380530272177006	-0.545096105786141	-0.321867984870591
"TRINITY_DN127_c0_g1_i10"	0.656958826952343	0.01315586442067	-0.264166079170549	-0.608649917050661	-0.458084166421605
"TRINITY_DN127_c0_g1_i12"	0.663033232914833	0.117330304704783	-0.0808737357289107	-0.627806060129771	-0.312818746232268
"TRINITY_DN127_c0_g1_i19"	0.298892035896527	0.48392094156119	0.172694126278099	-0.269464354702281	-0.267255859045249
"TRINITY_DN127_c0_g1_i20"	0.581047667499264	0.0806909990737417	-0.160919215056987	-0.444002903929825	-0.113653515335307
"TRINITY_DN127_c0_g1_i21"	-0.160781522234539	0.020606778176958	0.0496818924896162	0.0630984952636421	0.354763495786454
"TRINITY_DN127_c0_g1_i3"	0.658838129656188	0.145261269034654	-0.0870651393547852	-0.405937226069475	-0.465690626699607
"TRINITY_DN127_c0_g1_i9"	-0.113172870272817	0.225837753227005	0.01860956947601	-0.00218014422955909	0.220336070292357
"TRINITY_DN187_c0_g1_i1"	-0.742298107600909	-0.214844926313889	0.399608103284859	0.366800432227538	0.962419077346827
"TRINITY_DN199_c0_g1_i1"	0.809921038886189	0.137844711306303	-0.504586078209473	-0.174899553169336	-0.542220238664745
"TRINITY_DN199_c0_g1_i4"	0.809167592482621	0.314065138970652	-0.494813486405758	-0.224915847479455	-0.495168203111097
"TRINITY_DN138_c1_g4_i1"	-0.935646848553124	-0.132456002185351	0.441466930248737	0.487807976321698	0.840756883849178
"TRINITY_DN138_c1_g1_i5"	-0.497261210480286	0.0892660228551232	0.970209734401264	-0.00631369972946212	0.419495590794222
"TRINITY_DN139_c0_g1_i2"	-0.443972881597627	-0.0058475382264407	0.128152691644859	0.1415669817184	0.838666017657395
