"kMEblack"	"kMEblue"	"kMEbrown"	"kMEcyan"	"kMEpurple"	"kMEred"	"kMEsalmon"	"kMEyellow"
"TRINITY_DN16832_c1_g1_i13"	-0.402281574757576	-0.676693285275421	0.661553349776311	-0.120927363906509	-0.437462648712906	0.206165757478806	-0.443463643277045	0.900628156970638
"TRINITY_DN16832_c3_g1_i4"	-0.633329938840386	-0.734499898174309	0.956031172648018	0.204682156884047	-0.257451995230438	0.0563590399058591	-0.2503336243119	0.338120952096549
"TRINITY_DN16832_c0_g1_i3"	-0.548803889057669	-0.624689606146437	0.89739576916898	0.166021340259872	-0.248256019841868	0.0166671832595254	-0.126459732699361	0.282419728145157
"TRINITY_DN16889_c0_g1_i3"	0.581966409086214	0.828515432124141	-0.677173870683622	0.0231787138204717	0.419868420945804	-0.364430320174173	0.0943971315727332	-0.584512573242753
"TRINITY_DN16807_c0_g3_i1"	0.641680768667132	0.919126065079362	-0.584614723040919	-0.186674935987794	0.267054216584548	-0.499546335970253	0.458431048858682	-0.76063658875739
"TRINITY_DN16807_c0_g2_i2"	0.613741588696739	0.940833373157064	-0.625090009985587	-0.0376860580765401	0.34019123903997	-0.57497443081093	0.358828757558593	-0.689356078373526
"TRINITY_DN16807_c0_g2_i8"	0.596690636249242	0.960692776129625	-0.743109710608431	-0.0302032412681899	0.370788716475898	-0.524845500150615	0.37430361424325	-0.698973631008779
"TRINITY_DN16825_c0_g1_i4"	-0.378412905404849	-0.585334191774625	0.618232444393631	0.101563832866444	-0.263368001285887	0.145128287104379	-0.4284471035112	0.84386428476648
"TRINITY_DN16887_c7_g1_i1"	0.796565103851139	0.9431908935464	-0.710295234681531	-0.140808868071807	0.296392066813375	-0.530667973575353	0.417075734045694	-0.607180628909031
"TRINITY_DN16867_c0_g1_i10"	0.824837406808919	0.950127878169396	-0.659004882612223	-0.211271195150679	0.177242133427758	-0.501829268066272	0.352079815718391	-0.615057310116063
"TRINITY_DN16849_c0_g1_i1"	0.817724380890724	0.776282951960134	-0.636912548067374	-0.0305334880477194	0.370705162363451	-0.355630772008324	0.114699885049321	-0.474045589534175
"TRINITY_DN16872_c0_g1_i1"	-0.376025825216268	-0.666308881694137	0.330818791569119	-0.125992763913582	-0.253179182250282	0.331659749661165	-0.391061463437769	0.856509416651659
"TRINITY_DN16850_c0_g1_i1"	0.948816657100482	0.652657052348137	-0.53303016434829	-0.345382634917875	-0.0700266342822595	-0.115594906027524	0.069908720406215	-0.308437781082357
"TRINITY_DN16850_c0_g1_i9"	0.926282602181993	0.520349908833039	-0.390763807963705	-0.318056030933833	-0.135375330006626	-0.0730434949590335	0.0514599846362518	-0.244146741568908
"TRINITY_DN16850_c0_g1_i6"	0.279586230089038	0.678268293390375	-0.340387082819488	-0.206556674188631	0.0536955481720015	-0.450685961475008	0.38926515964568	-0.604603086318395
"TRINITY_DN58383_c1_g1_i1"	-0.466947925864359	-0.649428162004787	0.802380514340586	0.0389074280987526	-0.334331666154349	0.150357705256504	-0.341182595306046	0.689742142420984
"TRINITY_DN58362_c0_g1_i3"	-0.462075762219981	-0.764599394040636	0.425272219349772	-0.179139903858309	-0.456585017173358	0.852204640059678	-0.432963161447964	0.451024513903367
"TRINITY_DN58395_c0_g1_i19"	-0.331908417417338	-0.599744910691385	0.682729468260342	0.0864033568192525	-0.318707319396574	0.176600274764466	-0.304768384856587	0.680918299296125
"TRINITY_DN58382_c0_g1_i4"	-0.535553420381623	-0.775795350782047	0.737584043634371	-0.0540816357963565	-0.407729990494594	0.276876050046863	-0.412725683671152	0.894838579192284
"TRINITY_DN58389_c0_g1_i3"	-0.370586159850009	-0.55108296258699	0.0153371274034132	-0.174630290540907	-0.349097714528531	0.957282973726017	-0.255712455600234	0.373206101418132
"TRINITY_DN84767_c0_g2_i7"	-0.451195552374978	-0.742655111723239	0.430544521249707	-0.155496291928334	-0.401605451754367	0.43510415639821	-0.372952892292513	0.983295998258121
"TRINITY_DN42089_c6_g1_i2"	0.474955902398346	0.807638321231983	-0.424298981826711	-0.0248179673177202	0.157235940957847	-0.598370348555519	0.223281831814092	-0.59505090286728
"TRINITY_DN42052_c0_g1_i13"	0.617527933652222	0.744057733910623	-0.539896611966774	0.108716286160798	0.413617277408842	-0.38344542474089	0.343895577479793	-0.590862875751768
"TRINITY_DN42014_c0_g1_i2"	0.345419237285773	0.782674656346318	-0.548491279132061	-0.0852739297896725	0.160595852189987	-0.537286023902302	0.522150838244663	-0.699370323935784
"TRINITY_DN42036_c3_g1_i4"	-0.310120816420602	-0.671921141132106	0.153665130912208	-0.148246339600334	-0.381751196631342	0.977012047539127	-0.363251104470138	0.495819173370714
"TRINITY_DN42091_c0_g1_i7"	-0.473241712637136	-0.666593233600075	0.844139473150547	0.130711363558813	-0.310740726825381	0.250799816675096	-0.349872768362683	0.469975446594379
"TRINITY_DN42045_c0_g1_i6"	0.307687304524054	0.664088445171162	-0.474606690174711	-0.25593151378031	-0.035112193098108	-0.325545587827671	0.431485859015141	-0.660745746628941
"TRINITY_DN58485_c0_g1_i7"	-0.51515498186083	-0.649483915853858	0.956442417149828	0.0886516828398027	-0.371580220804024	-0.0573655869152064	-0.328762373105373	0.412457724480863
"TRINITY_DN58432_c2_g1_i3"	-0.301656159443578	-0.52972500222868	0.0243904562300933	-0.267429965889124	-0.435391084820715	0.952110195254597	-0.2171673992529	0.275931637337046
"TRINITY_DN58445_c2_g1_i3"	0.553777205475356	0.635809600900361	-0.563109193513184	-0.334546135213826	-0.179720595218118	-0.0628387767227752	0.0291517937341321	-0.340716709879289
"TRINITY_DN58421_c0_g2_i1"	-0.536993628304789	-0.608964200329039	0.923705793411655	0.139278003956659	-0.307518794307669	-0.0436531434965855	-0.225977567921551	0.319733941734671
"TRINITY_DN75684_c2_g3_i2"	-0.50013391848073	-0.802115923311912	0.707251085046156	-0.0332128132765554	-0.439187220527267	0.373294918798612	-0.413527012134657	0.89674790968395
"TRINITY_DN75657_c0_g2_i1"	-0.463375290726944	-0.655586263076646	0.763234004744004	0.12360963111553	-0.35986626759316	-0.00868755695226259	-0.0681213406144994	0.500334003770018
"TRINITY_DN75607_c0_g1_i3"	-0.374528552161073	-0.68120282262389	0.320052478071233	-0.108246814163027	-0.378828159750359	0.517776654070962	-0.365604326030442	0.905526350769046
"TRINITY_DN75660_c3_g2_i1"	-0.490570794716965	-0.804864726783659	0.607506039151762	-0.151053064429485	-0.451622858133252	0.434194640983565	-0.416973138226485	0.95637502436392
"TRINITY_DN75653_c1_g1_i6"	-0.378010187664016	-0.738909288287577	0.558920610705709	-0.0832902622517565	-0.33693303037308	0.328261082302912	-0.470523698956244	0.949097424352756
"TRINITY_DN75653_c0_g1_i1"	-0.542188559774796	-0.841200890357664	0.539084321712402	-0.0427118682357769	-0.398925763269723	0.725162938192412	-0.397179297381333	0.493043938540249
"TRINITY_DN2683_c1_g1_i7"	-0.126661121605656	-0.483136036007989	0.264016424756316	-0.0845114509451626	-0.332686894045858	0.624140626343162	-0.288938445680638	0.419076096997992
"TRINITY_DN2602_c26_g1_i5"	0.707969147255801	0.893602062923408	-0.796792264857272	-0.19164241580131	0.425421752672591	-0.396653569764621	0.377951266105119	-0.644129792101536
"TRINITY_DN2602_c2_g1_i13"	0.612258505510373	0.591340658405929	-0.78220582672816	0.176665598992861	0.53694692728862	-0.0885161699771442	0.399954460862898	-0.435991480283851
"TRINITY_DN2602_c18_g1_i3"	-0.352123529803968	-0.542427654071448	0.846938920579945	0.218205166480848	-0.233923272280681	-0.127460445075089	-0.237085560960335	0.425193705763391
"TRINITY_DN2602_c21_g1_i3"	-0.530856369000926	-0.816052393947402	0.814316425681621	-0.0299122326685144	-0.434535890213014	0.211373831880049	-0.449781811661502	0.869101647208688
"TRINITY_DN2684_c1_g2_i2"	0.241380504889728	0.484141678604526	-0.158385268578471	-0.194564139515628	-0.0808533146748358	-0.406726665866756	0.386197306962006	-0.327494840253726
"TRINITY_DN2655_c11_g1_i3"	-0.363323923702033	-0.494411454576212	0.870484108038633	0.130040114311418	-0.286862431944359	-0.0496955681774665	-0.29281560410693	0.404030602237275
"TRINITY_DN2655_c11_g1_i8"	-0.290269369183669	-0.559914673606663	0.868862436810261	-0.0137205374419229	-0.413544073315823	-0.0831007714386981	-0.36021138793134	0.557747146600359
"TRINITY_DN2655_c75_g1_i2"	-0.388723494500755	-0.654275032652945	0.837789574325168	-0.0737737727746318	-0.441621691480941	-0.0166830440754862	-0.512479408053266	0.715206851629978
"TRINITY_DN2655_c3_g3_i3"	0.635735516764386	0.696781707818859	-0.309155802702596	-0.300990511065074	-0.0274750395845922	-0.445978106753065	0.113226194871201	-0.463039237880886
"TRINITY_DN2655_c3_g3_i2"	0.769977946072465	0.951354230301267	-0.623719483704545	-0.212800290409866	0.144011003071327	-0.547074791566001	0.339593995503527	-0.617580528107348
"TRINITY_DN2655_c76_g1_i1"	0.881459847330257	0.529990272874477	-0.326897539457704	-0.207335830434248	0.0177123501392103	-0.163283210332243	0.162705484899348	-0.386028965136506
"TRINITY_DN2655_c106_g1_i1"	0.681999757972121	0.910800053281006	-0.524021264801816	-0.0919821569866409	0.246514846492471	-0.600095251458212	0.314304889070079	-0.603781685124495
"TRINITY_DN2655_c4_g1_i30"	0.630003773568754	0.950314623887972	-0.646313865547722	-0.124250178460418	0.247314796049228	-0.52106284288573	0.297324825297668	-0.64532372651932
"TRINITY_DN2655_c4_g1_i13"	0.54744564982022	0.898791793775944	-0.499692109817394	-0.162726617751888	0.189143555369442	-0.584384583008823	0.243409159300266	-0.67931650082683
"TRINITY_DN2655_c4_g1_i26"	0.562033024639006	0.815161529502289	-0.487033986386284	-0.245127682999587	-0.0397283400147077	-0.424884751183048	0.270045623191219	-0.567525622261152
"TRINITY_DN2655_c105_g1_i1"	0.831422397797219	0.926473259531726	-0.749751412264442	-0.272642409369058	0.24168581676395	-0.39798644647267	0.250284309525901	-0.539901765325054
"TRINITY_DN2655_c0_g1_i5"	0.416945099274354	0.107706123158454	0.234621387751725	-0.232971528022946	-0.263495099210755	-0.191292130579103	-0.0959264259331032	0.025165885087596
"TRINITY_DN2655_c7_g1_i3"	0.789371359748195	0.945730324644715	-0.81595046725803	-0.150688720340166	0.292542988324746	-0.432020649939202	0.404742744094824	-0.622094064982232
"TRINITY_DN2606_c1_g1_i12"	0.428586383303283	0.841940026279185	-0.777935953085339	0.0505234305815524	0.388882943299099	-0.450465145937256	0.462916976790905	-0.688287955907195
"TRINITY_DN2606_c1_g1_i16"	0.303361966806557	0.840848042479175	-0.613522006320371	0.0936134984934403	0.386930059947725	-0.556660223118177	0.434883556476652	-0.783702446324196
"TRINITY_DN2661_c0_g1_i6"	0.903717687801545	0.792107627796977	-0.566829540030157	-0.138243197246904	0.195515314194867	-0.472579472613838	0.361834169298197	-0.459541628512908
"TRINITY_DN2620_c24_g1_i1"	0.589143592569921	0.939742514568612	-0.680475595033236	-0.00185320442874538	0.436359908440925	-0.548912543172631	0.484730083902738	-0.751014635706663
"TRINITY_DN2620_c1_g1_i21"	0.648138472816335	0.730525042996601	-0.402736618213915	-0.275272755232761	-0.127430435741932	-0.369696183142267	0.0726897962046209	-0.467829151218503
"TRINITY_DN2620_c6_g1_i1"	0.878947781617828	0.926707829712882	-0.701138538585338	-0.206498068224658	0.170611018897391	-0.426576999192595	0.375117807654189	-0.556795221636713
"TRINITY_DN2620_c4_g1_i3"	0.529697633606857	0.87582229296017	-0.646424382098717	-0.00733999817668728	0.293310351499992	-0.525697513700701	0.532451274782037	-0.717402949217949
"TRINITY_DN2620_c3_g2_i3"	0.820689725875145	0.859882615119936	-0.6651188484502	-0.349729885501589	0.0762059245455511	-0.347805898339366	0.25208249354527	-0.523263265678735
"TRINITY_DN2620_c3_g2_i2"	0.698438836603201	0.851360122764539	-0.647341953495882	-0.324570830690895	0.316110678571877	-0.491124412283583	0.304283996557017	-0.599562093803431
"TRINITY_DN2679_c0_g1_i22"	0.337851172864316	0.47272661858311	-0.438956489108604	0.318618291425891	0.648795598891767	-0.265100255997013	0.060183167986449	-0.45606456537609
"TRINITY_DN2654_c4_g2_i1"	-0.344834267761645	-0.561643727114633	0.910215666997743	0.0884490382728837	-0.357788142871603	-0.0685986512729229	-0.311151021486989	0.485484704171424
"TRINITY_DN2654_c4_g2_i3"	-0.409469562141984	-0.519669793739904	0.860423361450631	0.141504025611008	-0.25945129075261	-0.00787817771391778	-0.263422199445287	0.387531443586424
"TRINITY_DN2654_c10_g1_i9"	0.414365889336111	0.869785592843192	-0.650985033170677	-0.180151268045678	0.165331201028535	-0.459444758058254	0.508020425540559	-0.673469009788927
"TRINITY_DN2668_c3_g1_i1"	-0.43813150375881	-0.38123913134288	0.281363636885791	0.156271053087041	0.01118781615611	0.0195079123682922	0.0053017198698328	0.481025769127783
"TRINITY_DN2668_c32_g1_i1"	0.837796195921751	0.743361407747985	-0.493052396875725	0.123177532541961	0.311863508827514	-0.496353955848235	0.409517015612888	-0.534392908126575
"TRINITY_DN2668_c3_g3_i6"	-0.331403360756633	-0.624397664888294	0.385471502297175	-0.0912725618839044	-0.398297681767115	0.313883604065018	-0.418901606879749	0.96559143200845
"TRINITY_DN2613_c11_g1_i1"	0.637835905607299	0.896046148775269	-0.699717941210938	0.216580084578323	0.601086485338135	-0.577523021682757	0.40939618953336	-0.727656819469471
"TRINITY_DN2630_c3_g1_i2"	0.6274545493719	0.698465177561181	-0.787626844819167	0.137686201093447	0.522971894817606	-0.246867217912141	0.467787341397611	-0.552337603219537
"TRINITY_DN2630_c0_g1_i5"	0.11165582534947	0.312530195022385	-0.0831868049439381	-0.381048572968639	-0.222782858646304	-0.106804927303271	0.108725960946011	-0.336805239565832
"TRINITY_DN2641_c0_g1_i14"	0.0518662128238643	0.248868652814667	-0.309119065346171	0.684476977461726	0.982205061580643	-0.276934296667259	0.0922213861077521	-0.352214585048577
"TRINITY_DN2676_c34_g1_i2"	0.654866413665114	0.889446488241399	-0.62891920496871	-0.209028662573714	0.091890605807923	-0.536617056763827	0.37572789706675	-0.58484355836813
"TRINITY_DN2676_c0_g1_i33"	0.819218757499216	0.912693105180041	-0.688574852527813	-0.104218290385589	0.296731972402586	-0.536030172803546	0.39920725365845	-0.600990487011916
"TRINITY_DN2676_c5_g1_i5"	0.82493159127825	0.494345856401979	-0.49951153100309	-0.0877961988748753	0.173164537275492	-0.00790069355367892	0.206696129657997	-0.27956945433225
"TRINITY_DN2676_c9_g1_i2"	0.908566028606347	0.916688576166507	-0.748941348351552	-0.185681765140325	0.239258839878722	-0.393074785957642	0.360669594314696	-0.546981529744765
"TRINITY_DN2676_c2_g1_i3"	0.625313454230788	0.865843418722003	-0.733108969192194	-0.169267820063971	0.324817257901844	-0.390263628434261	0.26470982053047	-0.70116154283858
"TRINITY_DN2676_c7_g1_i7"	-0.452892312389394	-0.471688493883964	0.77233738875186	0.208672518999493	-0.266466679187523	-0.0639600427446601	-0.279494942242437	0.326432839450058
"TRINITY_DN2676_c7_g1_i4"	-0.52112783209526	-0.654128170807989	0.955546387027056	0.150980439273585	-0.289132785324246	0.00838167623071087	-0.290321931783274	0.407335479660016
"TRINITY_DN2676_c10_g1_i1"	-0.412438653006487	-0.661340849835584	0.867074010495335	0.0192451432628762	-0.40017661710836	0.0666316976665936	-0.355904584187648	0.657195455910353
"TRINITY_DN2640_c0_g2_i1"	0.598674528543637	0.825114104401285	-0.58447932205147	-0.144140661754355	0.0259515291665356	-0.416823673677975	0.362443744440058	-0.674796332617238
"TRINITY_DN2640_c0_g1_i3"	0.420714053119443	0.712109674537044	-0.481267842793265	-0.10050376717934	0.0785411344523654	-0.340687237126426	0.150839194443764	-0.478465079846749
"TRINITY_DN2640_c0_g1_i5"	-0.278253166078096	-0.394900527987105	0.468886645807208	-0.235496027162874	-0.245976470647324	0.149797117552186	-0.162936757059163	0.167774722522222
"TRINITY_DN2640_c0_g1_i2"	0.478937287503499	0.69083540261908	-0.496013259243275	-0.101536773761835	0.103953009784694	-0.463580184824398	0.588654654410993	-0.524522748153921
"TRINITY_DN2640_c1_g1_i4"	0.832363087916587	0.870698235473782	-0.713830137469233	-0.143843132380042	0.181168401876761	-0.350605975966006	0.462667275982374	-0.598783235075723
"TRINITY_DN2603_c0_g3_i1"	-0.661310252474937	-0.734724216633015	0.778209966399644	0.21514133157445	-0.235681593549908	0.176232906808603	-0.409794069677535	0.746439282330508
"TRINITY_DN2695_c6_g1_i5"	-0.462856334984124	-0.682506501769641	0.840449715951769	0.0884980794139519	-0.368631133849104	0.142598834194155	-0.373816756481345	0.729470144824637
"TRINITY_DN2695_c0_g2_i1"	-0.555602486600471	-0.839157389302331	0.866583478753715	0.0186591893179596	-0.436155297848452	0.225642416126731	-0.419025373393007	0.817777029489634
"TRINITY_DN2695_c1_g1_i5"	-0.283028332388769	-0.534859860133214	0.808541119493867	0.133897975825015	-0.341120695705948	-0.00931377068975323	-0.299860121181546	0.583322635496618
"TRINITY_DN2695_c0_g1_i9"	-0.60569016457718	-0.87375237522929	0.816416636548127	0.00729846129510951	-0.404021547856195	0.262532877684813	-0.406220855196651	0.854690418114897
"TRINITY_DN2695_c0_g1_i15"	-0.573875435007078	-0.851842886107284	0.749062856668235	-0.0320885860891643	-0.404460599715197	0.274966235476283	-0.406636420028549	0.862009816247377
"TRINITY_DN2686_c1_g1_i9"	0.739209929646584	0.35906084852576	-0.505533780716827	-0.0970800732347383	0.141994793250694	0.217609982555196	0.0956697768647086	-0.287038965353211
"TRINITY_DN2686_c3_g1_i1"	-0.359110018830669	-0.31605948581653	0.741810138904185	0.0456393132993087	-0.342809984590097	-0.140552288358756	-0.30370458253164	0.189155576983955
"TRINITY_DN2686_c3_g1_i3"	-0.440202116694616	-0.431109773274546	0.751702611325698	0.103311117440261	-0.317438477304329	-0.125002745429246	-0.154519198341972	0.198054282600767
"TRINITY_DN2636_c0_g1_i23"	-0.0703162863378457	0.293557385938555	-0.210197583770954	-0.165226253817797	-0.124651393758102	-0.209123770494085	0.155135794665693	-0.275044355500482
"TRINITY_DN2636_c0_g1_i26"	0.442960196399597	0.420859282132464	-0.334872067235985	-0.363901165659787	-0.281527775356369	-0.0922711449286926	0.043146106572353	-0.221355923966475
"TRINITY_DN2636_c0_g1_i15"	0.397919672081185	0.640117603969735	-0.534715204840444	0.213329871887274	0.529299231265537	-0.425183919139191	0.26976497386807	-0.509052330829301
"TRINITY_DN2636_c0_g1_i8"	0.502835854877362	0.675338057356556	-0.588910941006307	-0.0808478418590362	0.156152062146511	-0.322964373301514	0.441118529848733	-0.479362601951714
"TRINITY_DN2636_c0_g1_i6"	0.563825760497904	0.643885308892973	-0.461798878668193	-0.259816385771522	-0.0772903284474082	-0.343886738057003	0.274225472399119	-0.430513083296758
"TRINITY_DN2636_c0_g1_i28"	0.633543098577463	0.627185978479137	-0.279357587376917	-0.264426880766642	-0.18753652536254	-0.425616103690924	0.156415743379908	-0.38426331727771
"TRINITY_DN2636_c0_g1_i18"	0.337748012174455	0.482874798619306	-0.322635181228462	0.435621816300953	0.698307911237006	-0.496540531450896	0.300424151963036	-0.39276199149983
"TRINITY_DN2636_c0_g1_i12"	0.37572399237034	0.508999648320745	-0.297903540513382	-0.283658072501007	-0.170610983449837	-0.343534047274899	0.138301843947973	-0.331377799365506
"TRINITY_DN2651_c1_g1_i28"	0.82238874063796	0.887339445221622	-0.681693640429154	-0.157547145881605	0.218652606601162	-0.385268068725622	0.470541273110503	-0.63764370957993
"TRINITY_DN2651_c0_g1_i19"	0.943765103721607	0.657575502905015	-0.549213260113572	-0.0415374390372392	0.293384579024498	-0.207155644857623	0.0761319931736136	-0.363074670068311
"TRINITY_DN2622_c2_g1_i8"	0.346604267807458	0.540124021537103	-0.312638181755181	-0.139012662377443	-0.0604806311158928	-0.328603843353665	0.197947161919102	-0.343042169342786
"TRINITY_DN2622_c2_g1_i4"	0.894844189856867	0.662913498988774	-0.558997085388607	-0.0307278043612046	0.328485271096066	-0.215660319150948	0.205738328931202	-0.378292011701537
"TRINITY_DN2622_c3_g1_i20"	-0.492762765962124	-0.651980603582815	0.933825089620552	0.136305173708708	-0.310702679629091	-0.0441078305060106	-0.24727466869392	0.342088170869992
"TRINITY_DN2622_c3_g1_i7"	-0.342357756540983	-0.510890102595001	0.917428183237258	0.0660850555290424	-0.317283046802224	-0.158254146989969	-0.222445077889696	0.304897742614282
"TRINITY_DN2622_c3_g1_i10"	-0.594958135670008	-0.684640781399137	0.939261572833917	0.17069299536936	-0.302977795569139	-0.0150355188889302	-0.305078125448864	0.36100331172613
"TRINITY_DN2646_c0_g1_i8"	0.800595793375496	0.94701794457135	-0.635369442535405	-0.212563213992057	0.158959594135567	-0.542331517467546	0.349548284307739	-0.617127026079604
"TRINITY_DN2638_c1_g1_i11"	0.850049889455775	0.595522112635191	-0.531498424564241	-0.369581941442755	-0.198239218572521	-0.0796613467606998	0.30485862401226	-0.336904451804411
"TRINITY_DN2638_c5_g2_i1"	-0.339913942843533	-0.603528956221566	0.499129282200068	0.027385030720274	-0.341383104167701	0.279124584842188	-0.354585772087371	0.887982362928632
"TRINITY_DN2621_c2_g1_i1"	0.448617227658298	0.797518236202576	-0.622698488437705	-0.370482397022948	0.0994944878930132	-0.458686827987396	0.414749292092659	-0.678684051718551
"TRINITY_DN2694_c0_g1_i11"	0.113535983367349	0.319852874071424	-0.301128911153742	0.676145330851587	0.963433399413979	-0.341946872993504	0.138202843299915	-0.352037347215453
"TRINITY_DN2639_c0_g1_i9"	0.235738169195415	0.312242096597472	0.130541460595622	-0.093825403065142	-0.134395751954327	-0.436367159546649	0.123284211160543	-0.228236389497039
"TRINITY_DN2639_c0_g1_i6"	0.112988108721207	0.305490491064593	0.00603967627230641	0.276021337385638	0.215138720790369	-0.47010971154709	0.43839476252055	-0.604873431910748
"TRINITY_DN2639_c0_g1_i3"	-0.320386107451951	-0.0688318270365944	0.228121918577541	0.369356387016986	0.116091760429911	-0.24586688366311	0.201268529508587	-0.325413526362991
"TRINITY_DN2639_c1_g1_i2"	0.278678973563504	0.577609904562364	-0.0283456659530111	0.0158377063823306	0.11416776399687	-0.743689720193108	0.486165262955271	-0.640423994278735
"TRINITY_DN2639_c1_g1_i3"	0.575015228963181	0.453519883106658	-0.633504294325184	0.0506786743828518	0.379147505062491	0.0218295542957724	0.107308955502595	-0.329293491432511
"TRINITY_DN49383_c1_g1_i1"	0.386535477381985	0.871600976743799	-0.596642834205293	0.111156352414485	0.450185821883097	-0.588074477278788	0.348945528162521	-0.739078251160636
"TRINITY_DN49389_c1_g1_i1"	-0.564935058763782	-0.701783628717548	0.940113698108101	0.0765514231315241	-0.295566190614469	0.0119617801252169	-0.292973072466628	0.372157865326905
"TRINITY_DN49334_c0_g1_i8"	0.644747665113112	0.919978035230704	-0.698708984816751	0.0285386143192486	0.397154679667959	-0.54870904633275	0.324948324324731	-0.669277760756333
"TRINITY_DN49334_c0_g1_i2"	0.270181937845572	0.576571058592336	-0.400326152804614	-0.0459647021087157	0.174812503188184	-0.375469508062152	0.513130477408667	-0.465034187611427
"TRINITY_DN49334_c0_g1_i6"	0.404980056082678	0.585264797969473	-0.474312050173509	0.0975215090848944	0.403420498823459	-0.365377599353977	0.00505597705268682	-0.413511716561144
"TRINITY_DN33008_c0_g1_i14"	-0.333237415137435	-0.447572980621317	0.831694595973434	0.271897261653915	-0.108793723256818	-0.213215373111986	-0.0989334010352923	0.178366304272244
"TRINITY_DN33082_c0_g1_i1"	-0.393557756020257	-0.626935007707542	0.306895277013666	-0.0895736701457137	-0.323209838011616	0.420236475114971	-0.330266410758467	0.953627475628867
"TRINITY_DN33051_c0_g1_i1"	-0.361056791265832	-0.640763844866113	0.514913326194259	0.020142914944425	-0.355870433293829	0.440883942486927	-0.367627247568191	0.752302915770515
"TRINITY_DN33045_c0_g1_i6"	-0.312114285085983	-0.352230505825833	0.592250561064814	0.321744601837844	0.188814952830465	-0.341429256608277	0.115900709780391	0.0491102675258527
"TRINITY_DN92982_c1_g4_i1"	0.0660215697874679	0.565831624156091	-0.368469243949751	0.270423615284458	0.574117132258629	-0.551869508592135	0.10396702506167	-0.483071623241438
"TRINITY_DN92965_c2_g1_i1"	-0.40102170426929	-0.622505048788307	0.245615492009512	-0.315925660591024	-0.330846189367975	0.424231052421524	-0.331092631777949	0.8979184066526
"TRINITY_DN50220_c0_g1_i1"	-0.532730943528391	-0.627948594301778	0.898039381319257	0.224782012346691	-0.233542617590202	0.0637557920716193	-0.232770803516357	0.393944876012873
"TRINITY_DN50291_c0_g1_i3"	-0.676481589710282	-0.846716884523958	0.933238034293421	0.150586014626886	-0.324263175431661	0.173463215409206	-0.323107198252079	0.602599537370901
"TRINITY_DN50258_c3_g2_i1"	0.726772714834975	0.913869633263652	-0.532230796856985	-0.182051614835053	0.121213308040014	-0.577457629787702	0.309869591985057	-0.596793862669063
"TRINITY_DN50258_c5_g1_i1"	0.788041593144914	0.931383442709807	-0.691600564517807	-0.246443003984097	0.113687169272653	-0.479491196885264	0.371377439925785	-0.533906641684542
"TRINITY_DN50286_c1_g1_i1"	-0.588699378445299	-0.656208312551682	0.907775552264629	-0.0285052753627015	-0.471618633948884	0.00944615578694639	-0.428617178163832	0.518889526843138
"TRINITY_DN50224_c0_g1_i4"	0.419046989195914	0.529966151109335	-0.415289229805338	0.270141088478951	0.694096918961148	-0.53127879227046	0.275340569535866	-0.471040185142433
"TRINITY_DN50224_c0_g1_i5"	-0.215505087604672	0.0519841139894569	0.22154482611836	-0.118901666179484	-0.234640307733484	-0.25620599378176	0.25704429599953	-0.09790547260147
"TRINITY_DN66670_c1_g2_i3"	-0.519267024120676	-0.664957486404046	0.971114954007158	0.143012432976226	-0.313657929911577	-0.0277723789712328	-0.314046573817205	0.390078008324241
"TRINITY_DN66681_c0_g1_i7"	-0.638374349134008	-0.775363640091267	0.943313870595755	0.139125944616899	-0.295515750202457	0.0973720761274308	-0.285857917681283	0.442087893356958
"TRINITY_DN83856_c1_g1_i1"	-0.217028745670421	-0.482393694526119	-0.0559947998112551	-0.299442377910152	-0.450122474272659	0.964307126487997	-0.25155109235248	0.379839806758562
"TRINITY_DN83888_c0_g1_i1"	-0.54703648639949	-0.674895641521612	0.962301436727395	0.0774753475854865	-0.37317190113799	-0.0310902625568177	-0.339448406827891	0.453552093491634
"TRINITY_DN83885_c0_g1_i5"	0.209839281447641	0.606102134154159	-0.334028363106375	0.0252550321021585	0.368729755580867	-0.55048327354834	0.332166364822024	-0.657480881166596
"TRINITY_DN83833_c0_g1_i2"	0.0398944463362984	0.294465845891811	-0.0165126355050199	-0.0356725901246162	0.331316868208778	-0.343055500026753	-0.038489355528669	-0.416299169926783
"TRINITY_DN83828_c0_g1_i2"	0.864002723141783	0.767282922218486	-0.516292387780421	-0.192237280215435	0.22704521008796	-0.294474274653067	0.151596589198441	-0.552963776657778
"TRINITY_DN1718_c0_g1_i17"	0.664430999006281	0.947618155404712	-0.744837702373795	-0.0522563804181446	0.292669337320049	-0.537667272318999	0.47446919940004	-0.736661070546265
"TRINITY_DN1718_c0_g1_i3"	0.236295223918556	0.728656522269161	-0.469974142692776	0.0771807978859733	0.289846795318399	-0.625944208642135	0.381940961852338	-0.567760732201979
"TRINITY_DN1718_c0_g1_i24"	0.418959316285991	0.612174699974644	-0.237519520925921	-0.372421016364286	-0.247259118401278	-0.47384777283321	0.132233498386849	-0.374730328265501
"TRINITY_DN1784_c7_g1_i29"	-0.382183102168894	-0.292381278988421	0.636463818767773	0.254094848944293	-0.0637822249589142	-0.305812794499487	-0.182685868445933	0.0186809714414074
"TRINITY_DN1703_c5_g1_i1"	-0.4931675287787	-0.722021788559002	0.630690846257569	-0.02399204105605	-0.371134979572455	0.330324693384367	-0.377664476643597	0.915101192419619
